genotype,target_id,ens_gene,ext_gene,b,se_b,qval,regulation,code
egl-9 hif-1,B0286.3,WBGene00015116,B0286.3,-0.0183226507704181,0.131518442593881,0.999683085911966,candidate for indirect regulation,f
egl-9,B0286.3,WBGene00015116,B0286.3,-0.506401823986797,0.131518442593881,0.00194285451640346,candidate for indirect regulation,b
egl-9;vhl-1,B0286.3,WBGene00015116,B0286.3,-0.5626240390618621,0.131518442593881,0.000335157970138308,candidate for indirect regulation,a
rhy-1,B0286.3,WBGene00015116,B0286.3,-0.598162455253611,0.131518442593881,0.000125226652671039,candidate for indirect regulation,e
fog-2,B0286.3,WBGene00015116,B0286.3,0.16163188061757502,0.185995165218454,0.8023220911722792,candidate for direct regulation,g
hif-1,B0286.3,WBGene00015116,B0286.3,0.0709447575404143,0.131518442593881,0.911000385819187,candidate for direct regulation,c
vhl-1,B0286.3,WBGene00015116,B0286.3,-0.536979360525242,0.131518442593881,0.00211152939112058,candidate for indirect regulation,d
vhl-1,B0286.5,WBGene00001438,fkh-6,0.610421812356237,0.254926227163665,0.183318630706598,candidate for direct regulation,d
hif-1,B0286.5,WBGene00001438,fkh-6,0.478411327306233,0.254926227163665,0.371656541449283,candidate for direct regulation,c
egl-9;vhl-1,B0286.5,WBGene00001438,fkh-6,0.8507033186805341,0.254926227163665,0.0082015141865544,candidate for direct regulation,a
fog-2,B0286.5,WBGene00001438,fkh-6,-0.394214079018024,0.36052012785946,0.6732493742002601,candidate for indirect regulation,g
egl-9,B0286.5,WBGene00001438,fkh-6,1.21943537249767,0.254926227163665,4.559927258832539e-05,candidate for direct regulation,b
rhy-1,B0286.5,WBGene00001438,fkh-6,1.1188301531469,0.254926227163665,0.000241103580457429,candidate for direct regulation,e
egl-9 hif-1,B0286.5,WBGene00001438,fkh-6,0.475106351628659,0.254926227163665,0.478144338522166,candidate for direct regulation,f
egl-9 hif-1,B0294.1,WBGene00015117,B0294.1,0.22402835559930895,0.364314572624137,0.947361448897183,candidate for direct regulation,f
rhy-1,B0294.1,WBGene00015117,B0294.1,1.01114494052664,0.364314572624137,0.0432426338930335,candidate for direct regulation,e
egl-9;vhl-1,B0294.1,WBGene00015117,B0294.1,2.4130900558717503,0.364314572624137,1.95588221840238e-09,candidate for direct regulation,a
vhl-1,B0294.1,WBGene00015117,B0294.1,2.1653367720425503,0.364314572624137,3.62788257154575e-07,candidate for direct regulation,d
fog-2,B0294.1,WBGene00015117,B0294.1,0.950516361675913,0.5152186095752129,0.27857293069298805,candidate for direct regulation,g
egl-9,B0294.1,WBGene00015117,B0294.1,2.18398185237928,0.364314572624137,9.23715767470552e-08,candidate for direct regulation,b
hif-1,B0294.1,WBGene00015117,B0294.1,0.4345806431650109,0.364314572624137,0.68135181808263,candidate for direct regulation,c
hif-1,B0304.4,WBGene00015136,B0304.4,-0.146382320349593,0.132362017431021,0.7163581753762349,candidate for indirect regulation,c
vhl-1,B0304.4,WBGene00015136,B0304.4,0.127246298031119,0.132362017431021,0.828108542949188,candidate for direct regulation,d
egl-9,B0304.4,WBGene00015136,B0304.4,0.39513501783671295,0.132362017431021,0.0288903324838316,candidate for direct regulation,b
egl-9;vhl-1,B0304.4,WBGene00015136,B0304.4,0.3972356975001911,0.132362017431021,0.0209373239376134,candidate for direct regulation,a
rhy-1,B0304.4,WBGene00015136,B0304.4,0.106003196197121,0.132362017431021,0.783109666592052,candidate for direct regulation,e
fog-2,B0304.4,WBGene00015136,B0304.4,0.16999082829342702,0.187188160194014,0.7799641864580691,candidate for direct regulation,g
egl-9 hif-1,B0304.4,WBGene00015136,B0304.4,0.333057169645642,0.132362017431021,0.19478909480865805,candidate for direct regulation,f
egl-9 hif-1,B0310.5,WBGene00015141,ugt-46,0.0341390992952003,0.0992050510524294,0.993058633632664,candidate for direct regulation,f
egl-9;vhl-1,B0310.5,WBGene00015141,ugt-46,-0.475310177462338,0.0992050510524294,4.05602085722268e-05,candidate for indirect regulation,a
hif-1,B0310.5,WBGene00015141,ugt-46,0.237859870880432,0.0992050510524294,0.188452997865049,candidate for direct regulation,c
egl-9,B0310.5,WBGene00015141,ugt-46,-0.473144293290767,0.0992050510524294,4.85951847965158e-05,candidate for indirect regulation,b
fog-2,B0310.5,WBGene00015141,ugt-46,0.312979121484117,0.140297128654261,0.14516977637422102,candidate for direct regulation,g
rhy-1,B0310.5,WBGene00015141,ugt-46,-0.271765056702786,0.0992050510524294,0.0469947016265516,candidate for indirect regulation,e
vhl-1,B0310.5,WBGene00015141,ugt-46,-0.20256626155492705,0.0992050510524294,0.311333149124853,candidate for indirect regulation,d
egl-9;vhl-1,B0310.6,WBGene00015142,B0310.6,3.34245301692605,0.81232552070098,0.000621983008957416,candidate for direct regulation,a
hif-1,B0310.6,WBGene00015142,B0310.6,1.18767756223741,0.81232552070098,0.5563387248190931,candidate for direct regulation,c
vhl-1,B0310.6,WBGene00015142,B0310.6,1.40177769925322,0.81232552070098,0.459415446488708,candidate for direct regulation,d
fog-2,B0310.6,WBGene00015142,B0310.6,0.3550135280079529,1.14880176843711,1.0,candidate for direct regulation,g
egl-9,B0310.6,WBGene00015142,B0310.6,3.5038936167288703,0.81232552070098,0.000338684388288254,candidate for direct regulation,b
rhy-1,B0310.6,WBGene00015142,B0310.6,3.21493224403128,0.81232552070098,0.0012179026664689099,candidate for direct regulation,e
egl-9 hif-1,B0310.6,WBGene00015142,B0310.6,1.0990697850102,0.81232552070098,0.733535467076225,candidate for direct regulation,f
vhl-1,B0334.5,WBGene00007145,B0334.5,-0.142308692024725,0.0749735606666824,0.37483726230856107,candidate for indirect regulation,d
egl-9 hif-1,B0334.5,WBGene00007145,B0334.5,-0.0124155572768444,0.0749735606666824,0.999683085911966,candidate for indirect regulation,f
hif-1,B0334.5,WBGene00007145,B0334.5,0.0138876554825903,0.0749735606666824,0.993009757780158,candidate for direct regulation,c
egl-9,B0334.5,WBGene00007145,B0334.5,-0.233212659037072,0.0749735606666824,0.0205656485228118,candidate for indirect regulation,b
rhy-1,B0334.5,WBGene00007145,B0334.5,-0.332129607249312,0.0749735606666824,0.00020504187176164398,candidate for indirect regulation,e
fog-2,B0334.5,WBGene00007145,B0334.5,0.23121885781801504,0.106028626314224,0.158787636691536,candidate for direct regulation,g
egl-9;vhl-1,B0334.5,WBGene00007145,B0334.5,-0.25365229776426,0.0749735606666824,0.00715189919769916,candidate for indirect regulation,a
egl-9 hif-1,B0336.11a,WBGene00015148,hpo-28,0.0126227870947589,0.156118340350777,0.999683085911966,candidate for direct regulation,f
vhl-1,B0336.11a,WBGene00015148,hpo-28,0.24665193795384105,0.156118340350777,0.531797893202528,candidate for direct regulation,d
rhy-1,B0336.11a,WBGene00015148,hpo-28,0.42174452399040296,0.156118340350777,0.0516534342917774,candidate for direct regulation,e
egl-9,B0336.11a,WBGene00015148,hpo-28,0.39063834895673,0.156118340350777,0.0920346075873751,candidate for direct regulation,b
hif-1,B0336.11a,WBGene00015148,hpo-28,0.147802216074508,0.156118340350777,0.7721679044591909,candidate for direct regulation,c
egl-9;vhl-1,B0336.11a,WBGene00015148,hpo-28,0.396303412140544,0.156118340350777,0.0648368574793852,candidate for direct regulation,a
fog-2,B0336.11a,WBGene00015148,hpo-28,0.877621486456448,0.220784674259248,0.00130198910628088,candidate for direct regulation,g
egl-9;vhl-1,B0336.2.1,WBGene00000182,arf-1.2,-0.306092764224147,0.0686660834004395,0.00016385597574994799,candidate for indirect regulation,a
egl-9 hif-1,B0336.2.1,WBGene00000182,arf-1.2,-0.128975922230512,0.0686660834004395,0.474101297780498,candidate for indirect regulation,f
hif-1,B0336.2.1,WBGene00000182,arf-1.2,0.0596927245688618,0.0686660834004395,0.798435999430461,candidate for direct regulation,c
fog-2,B0336.2.1,WBGene00000182,arf-1.2,0.0309524543928494,0.0971085064199436,1.0,candidate for direct regulation,g
rhy-1,B0336.2.1,WBGene00000182,arf-1.2,-0.315629373361019,0.0686660834004395,0.00010367429900690799,candidate for indirect regulation,e
vhl-1,B0336.2.1,WBGene00000182,arf-1.2,-0.148576870055974,0.0686660834004395,0.264480591567001,candidate for indirect regulation,d
egl-9,B0336.2.1,WBGene00000182,arf-1.2,-0.265909497367895,0.0686660834004395,0.00179489343060584,candidate for indirect regulation,b
egl-9 hif-1,B0365.6.1,WBGene00007153,clec-41,0.7295894235183091,0.197404615557957,0.0131991805794881,candidate for direct regulation,f
fog-2,B0365.6.1,WBGene00007153,clec-41,-0.522929182778736,0.27917228459711,0.26631282572295,candidate for indirect regulation,g
vhl-1,B0365.6.1,WBGene00007153,clec-41,0.5178611293569371,0.197404615557957,0.119899450246649,candidate for direct regulation,d
rhy-1,B0365.6.1,WBGene00007153,clec-41,1.3083345300168998,0.197404615557957,2.90739222272033e-09,candidate for direct regulation,e
egl-9,B0365.6.1,WBGene00007153,clec-41,1.3148819358738402,0.197404615557957,1.5949945168117801e-09,candidate for direct regulation,b
hif-1,B0365.6.1,WBGene00007153,clec-41,0.8028491614046129,0.197404615557957,0.0032785707947403197,candidate for direct regulation,c
egl-9;vhl-1,B0365.6.1,WBGene00007153,clec-41,1.26291443964506,0.197404615557957,8.026862308008991e-09,candidate for direct regulation,a
fog-2,B0412.4,WBGene00004498,rps-29,0.20394767716589604,0.106436034110727,0.248466522483058,candidate for direct regulation,g
rhy-1,B0412.4,WBGene00004498,rps-29,-0.565775897190478,0.0752616414822977,6.99423875261278e-12,candidate for indirect regulation,e
hif-1,B0412.4,WBGene00004498,rps-29,-0.209338025058819,0.0752616414822977,0.0973261680329142,candidate for indirect regulation,c
egl-9,B0412.4,WBGene00004498,rps-29,-0.296178702675025,0.0752616414822977,0.0014395213362742199,candidate for indirect regulation,b
vhl-1,B0412.4,WBGene00004498,rps-29,-0.30923295776953497,0.0752616414822976,0.0019111931323303605,candidate for indirect regulation,d
egl-9 hif-1,B0412.4,WBGene00004498,rps-29,-0.291075004407213,0.0752616414822977,0.00804430271043846,candidate for indirect regulation,f
egl-9;vhl-1,B0412.4,WBGene00004498,rps-29,-0.36637178606917503,0.0752616414822977,2.8631320215764502e-05,candidate for indirect regulation,a
egl-9,B0491.7,WBGene00007194,B0491.7,-0.312828490214052,0.114288129989573,0.0539103443582153,candidate for indirect regulation,b
vhl-1,B0491.7,WBGene00007194,B0491.7,-0.258240892031443,0.114288129989573,0.22972593470016506,candidate for indirect regulation,d
hif-1,B0491.7,WBGene00007194,B0491.7,-0.103879018039578,0.114288129989573,0.782977311405661,candidate for indirect regulation,c
egl-9;vhl-1,B0491.7,WBGene00007194,B0491.7,-0.374792932027998,0.114288129989573,0.009664054842797427,candidate for indirect regulation,a
fog-2,B0491.7,WBGene00007194,B0491.7,0.229413740604077,0.161627823449513,0.488464072527801,candidate for direct regulation,g
egl-9 hif-1,B0491.7,WBGene00007194,B0491.7,-0.14039773519212398,0.114288129989573,0.782393616562982,candidate for indirect regulation,f
rhy-1,B0491.7,WBGene00007194,B0491.7,-0.46603151641617,0.114288129989573,0.000790472205729761,candidate for indirect regulation,e
vhl-1,B0547.3,WBGene00005092,srd-14,-0.773842770188342,0.4583411548694771,0.478700237741888,candidate for indirect regulation,d
fog-2,B0547.3,WBGene00005092,srd-14,-0.4166923095937899,0.648192277410162,0.918099626442266,candidate for indirect regulation,g
egl-9 hif-1,B0547.3,WBGene00005092,srd-14,-0.0110291144794452,0.4583411548694771,0.999683085911966,candidate for indirect regulation,f
rhy-1,B0547.3,WBGene00005092,srd-14,1.2609644713668702,0.4583411548694771,0.0457819580942619,candidate for direct regulation,e
egl-9;vhl-1,B0547.3,WBGene00005092,srd-14,1.4955460026778,0.4583411548694771,0.0101615422939089,candidate for direct regulation,a
hif-1,B0547.3,WBGene00005092,srd-14,-0.340857765887671,0.4583411548694771,0.8433123592457611,candidate for indirect regulation,c
egl-9,B0547.3,WBGene00005092,srd-14,1.43671611209066,0.4583411548694771,0.0192237159956179,candidate for direct regulation,b
rhy-1,B0554.5,WBGene00015258,B0554.5,0.230881861889972,0.277736722340262,0.7687783967762729,candidate for direct regulation,e
egl-9 hif-1,B0554.5,WBGene00015258,B0554.5,0.287503313613178,0.277736722340262,0.851284055893462,candidate for direct regulation,f
egl-9;vhl-1,B0554.5,WBGene00015258,B0554.5,1.17882998941129,0.277736722340262,0.000382525759061785,candidate for direct regulation,a
fog-2,B0554.5,WBGene00015258,B0554.5,0.515758853825166,0.392779039502649,0.546945081629354,candidate for direct regulation,g
egl-9,B0554.5,WBGene00015258,B0554.5,0.809825945640696,0.277736722340262,0.0348101350375013,candidate for direct regulation,b
vhl-1,B0554.5,WBGene00015258,B0554.5,0.661298222933364,0.277736722340261,0.187587767064587,candidate for direct regulation,d
hif-1,B0554.5,WBGene00015258,B0554.5,0.2000523945036,0.277736722340262,0.84850223401148,candidate for direct regulation,c
hif-1,B0564.1a,WBGene00007201,exos-4.1,-0.0440086763550358,0.0789424087555355,0.904887150637748,candidate for indirect regulation,c
egl-9,B0564.1a,WBGene00007201,exos-4.1,-0.242920445943144,0.0789424087555355,0.0225098130576693,candidate for indirect regulation,b
egl-9;vhl-1,B0564.1a,WBGene00007201,exos-4.1,-0.311744766280141,0.0789424087555355,0.0011337122589206,candidate for indirect regulation,a
rhy-1,B0564.1a,WBGene00007201,exos-4.1,-0.336170242641106,0.0789424087555355,0.000399697330506296,candidate for indirect regulation,e
fog-2,B0564.1a,WBGene00007201,exos-4.1,0.188734517396904,0.111641425108479,0.345095567706988,candidate for direct regulation,g
vhl-1,B0564.1a,WBGene00007201,exos-4.1,-0.23880270626668496,0.0789424087555355,0.0502645085909924,candidate for indirect regulation,d
egl-9 hif-1,B0564.1a,WBGene00007201,exos-4.1,-0.0943512988577998,0.0789424087555356,0.794699273419398,candidate for indirect regulation,f
egl-9;vhl-1,C01C10.3,WBGene00015295,acl-12,0.997065162466165,0.154537493210094,5.74717004566262e-09,candidate for direct regulation,a
fog-2,C01C10.3,WBGene00015295,acl-12,-0.13055763282522398,0.218549018792856,0.936848489704216,candidate for indirect regulation,g
egl-9,C01C10.3,WBGene00015295,acl-12,0.9355118426720792,0.154537493210094,6.56842977999977e-08,candidate for direct regulation,b
hif-1,C01C10.3,WBGene00015295,acl-12,0.5429196291000871,0.154537493210094,0.0180997106354778,candidate for direct regulation,c
rhy-1,C01C10.3,WBGene00015295,acl-12,0.4539097527019779,0.154537493210094,0.0289125191196741,candidate for direct regulation,e
vhl-1,C01C10.3,WBGene00015295,acl-12,0.047229681754915986,0.154537493210094,0.992402759724364,candidate for direct regulation,d
egl-9 hif-1,C01C10.3,WBGene00015295,acl-12,0.532946000155421,0.154537493210094,0.025664246456454,candidate for direct regulation,f
fog-2,C01F1.2,WBGene00015297,sco-1,0.126196970605172,0.139444664431297,0.7816704772123109,candidate for direct regulation,g
egl-9;vhl-1,C01F1.2,WBGene00015297,sco-1,-0.276494097308526,0.0986022678196529,0.0346775614171814,candidate for indirect regulation,a
vhl-1,C01F1.2,WBGene00015297,sco-1,-0.39663148146533295,0.0986022678196529,0.00265184903537875,candidate for indirect regulation,d
rhy-1,C01F1.2,WBGene00015297,sco-1,-0.433093521945907,0.0986022678196529,0.000237767395716712,candidate for indirect regulation,e
egl-9 hif-1,C01F1.2,WBGene00015297,sco-1,-0.13327790612234802,0.0986022678196529,0.733535467076225,candidate for indirect regulation,f
egl-9,C01F1.2,WBGene00015297,sco-1,-0.306731481821899,0.0986022678196529,0.020563258147038004,candidate for indirect regulation,b
hif-1,C01F1.2,WBGene00015297,sco-1,-0.169568432599716,0.0986022678196529,0.442339673650018,candidate for indirect regulation,c
fog-2,C01F1.3a,WBGene00015298,C01F1.3,0.501910515397287,0.414271328036744,0.6029892920297839,candidate for direct regulation,g
egl-9 hif-1,C01F1.3a,WBGene00015298,C01F1.3,0.093342301546788,0.292934065305938,0.996617371035187,candidate for direct regulation,f
rhy-1,C01F1.3a,WBGene00015298,C01F1.3,-0.31087456095354,0.292934065305938,0.6618538741540961,candidate for indirect regulation,e
egl-9,C01F1.3a,WBGene00015298,C01F1.3,-1.25520626720404,0.292934065305938,0.000376389866037256,candidate for indirect regulation,b
egl-9;vhl-1,C01F1.3a,WBGene00015298,C01F1.3,-0.956661889394572,0.292934065305938,0.0100860700524892,candidate for indirect regulation,a
vhl-1,C01F1.3a,WBGene00015298,C01F1.3,-0.33405923950707106,0.292934065305938,0.7503125586411721,candidate for indirect regulation,d
hif-1,C01F1.3a,WBGene00015298,C01F1.3,0.184755830619554,0.292934065305938,0.8800927874220541,candidate for direct regulation,c
fog-2,C01G10.8.1,WBGene00007235,C01G10.8,-0.0953593389723182,0.134269276287198,0.8850869595233158,candidate for indirect regulation,g
egl-9;vhl-1,C01G10.8.1,WBGene00007235,C01G10.8,-0.4082669218937341,0.0949427157676875,0.000309218580423704,candidate for indirect regulation,a
vhl-1,C01G10.8.1,WBGene00007235,C01G10.8,-0.475611245711535,0.0949427157676875,4.57429045746694e-05,candidate for indirect regulation,d
rhy-1,C01G10.8.1,WBGene00007235,C01G10.8,-0.5355910527080129,0.0949427157676875,7.868414650086421e-07,candidate for indirect regulation,e
egl-9 hif-1,C01G10.8.1,WBGene00007235,C01G10.8,-0.34571014095484304,0.0949427157676875,0.0153997811040295,candidate for indirect regulation,f
egl-9,C01G10.8.1,WBGene00007235,C01G10.8,-0.34969045486238504,0.0949427157676875,0.00348585002401688,candidate for indirect regulation,b
hif-1,C01G10.8.1,WBGene00007235,C01G10.8,-0.476416796406657,0.0949427157676875,9.37006344816521e-05,candidate for indirect regulation,c
rhy-1,C01G12.10.1,WBGene00007250,nspb-8,3.49411891448648,0.8202465319889849,0.000398030667665633,candidate for direct regulation,e
egl-9;vhl-1,C01G12.10.1,WBGene00007250,nspb-8,2.71886946417923,0.8202465319889849,0.00873228954224415,candidate for direct regulation,a
